threshold,accuracy,precision,recall,f1,far,frr
0.013345455750823021,0.966,0.939622641509434,0.996,0.9669902912621359,0.064,0.004
0.014027063734829426,0.968,0.9431818181818182,0.996,0.9688715953307393,0.06,0.004
0.014862330630421638,0.97,0.9467680608365019,0.996,0.9707602339181286,0.056,0.004
0.015219299122691154,0.972,0.950381679389313,0.996,0.97265625,0.052,0.004
0.017073901370167732,0.974,0.9540229885057471,0.996,0.974559686888454,0.048,0.004
0.0209762342274189,0.976,0.9576923076923077,0.996,0.9764705882352941,0.044,0.004
0.02604966051876545,0.978,0.9613899613899614,0.996,0.9783889980353635,0.04,0.004
0.026722026988863945,0.98,0.9651162790697675,0.996,0.9803149606299213,0.036,0.004
0.029921067878603935,0.982,0.9688715953307393,0.996,0.9822485207100592,0.032,0.004
0.03799957036972046,0.98,0.96875,0.992,0.9802371541501976,0.032,0.008
0.03914574533700943,0.982,0.9725490196078431,0.992,0.9821782178217822,0.028,0.008
0.045924268662929535,0.984,0.9763779527559056,0.992,0.9841269841269841,0.024,0.008
0.05086318403482437,0.982,0.9762845849802372,0.988,0.9821073558648111,0.024,0.012
0.0639474093914032,0.98,0.9761904761904762,0.984,0.9800796812749004,0.024,0.016
0.07587022334337234,0.978,0.9760956175298805,0.98,0.9780439121756487,0.024,0.02
0.08079195022583008,0.976,0.976,0.976,0.976,0.024,0.024
0.08549392968416214,0.974,0.9759036144578314,0.972,0.9739478957915831,0.024,0.028
0.09436165541410446,0.972,0.9758064516129032,0.968,0.9718875502008032,0.024,0.032
0.10628598183393478,0.97,0.9757085020242915,0.964,0.9698189134808853,0.024,0.036
0.11328280717134476,0.972,0.9796747967479674,0.964,0.9717741935483871,0.02,0.036
0.11414070427417755,0.97,0.9795918367346939,0.96,0.9696969696969697,0.02,0.04
0.11779619753360748,0.968,0.9795081967213115,0.956,0.9676113360323887,0.02,0.044
0.11973349750041962,0.966,0.9794238683127572,0.952,0.9655172413793104,0.02,0.048
0.12007639557123184,0.968,0.9834710743801653,0.952,0.967479674796748,0.016,0.048
0.12228084355592728,0.966,0.983402489626556,0.948,0.9653767820773931,0.016,0.052
0.14829455316066742,0.964,0.9833333333333333,0.944,0.963265306122449,0.016,0.056
0.18447302281856537,0.962,0.9832635983263598,0.94,0.9611451942740287,0.016,0.06
0.20032243430614471,0.96,0.9831932773109243,0.936,0.9590163934426229,0.016,0.064
0.20467540621757507,0.958,0.9831223628691983,0.932,0.9568788501026694,0.016,0.068
0.21497780084609985,0.956,0.9830508474576272,0.928,0.9547325102880658,0.016,0.072
0.22224853932857513,0.958,0.9872340425531915,0.928,0.9567010309278351,0.012,0.072
0.2317778468132019,0.956,0.9871794871794872,0.924,0.9545454545454546,0.012,0.076
0.25289708375930786,0.954,0.9871244635193133,0.92,0.9523809523809523,0.012,0.08
0.2550666034221649,0.956,0.9913793103448276,0.92,0.9543568464730291,0.008,0.08
0.25619158148765564,0.954,0.9913419913419913,0.916,0.9521829521829522,0.008,0.084
0.2637301981449127,0.952,0.991304347826087,0.912,0.95,0.008,0.088
0.2650139629840851,0.95,0.9912663755458515,0.908,0.9478079331941545,0.008,0.092
0.26889535784721375,0.948,0.9912280701754386,0.904,0.9456066945606695,0.008,0.096
0.31791970133781433,0.946,0.9911894273127754,0.9,0.9433962264150944,0.008,0.1
0.3370763957500458,0.944,0.9911504424778761,0.896,0.9411764705882353,0.008,0.104
0.35633641481399536,0.942,0.9911111111111112,0.892,0.9389473684210526,0.008,0.108
0.35815390944480896,0.94,0.9910714285714286,0.888,0.9367088607594937,0.008,0.112
0.3767733573913574,0.938,0.9910313901345291,0.884,0.9344608879492601,0.008,0.116
0.37776321172714233,0.936,0.990990990990991,0.88,0.9322033898305084,0.008,0.12
0.3881036937236786,0.934,0.9909502262443439,0.876,0.9299363057324841,0.008,0.124
0.3928813934326172,0.932,0.990909090909091,0.872,0.9276595744680851,0.008,0.128
0.4098300039768219,0.93,0.9908675799086758,0.868,0.9253731343283582,0.008,0.132
0.412919282913208,0.928,0.9908256880733946,0.864,0.9230769230769231,0.008,0.136
0.43356087803840637,0.926,0.9907834101382489,0.86,0.9207708779443254,0.008,0.14
0.4355256259441376,0.924,0.9907407407407407,0.856,0.9184549356223176,0.008,0.144
0.46506598591804504,0.922,0.9906976744186047,0.852,0.9161290322580645,0.008,0.148
0.46996936202049255,0.92,0.9906542056074766,0.848,0.9137931034482759,0.008,0.152
0.47167882323265076,0.918,0.9906103286384976,0.844,0.9114470842332614,0.008,0.156
0.47474193572998047,0.916,0.9905660377358491,0.84,0.9090909090909091,0.008,0.16
0.49365559220314026,0.914,0.990521327014218,0.836,0.9067245119305857,0.008,0.164
0.4972822070121765,0.912,0.9904761904761905,0.832,0.9043478260869565,0.008,0.168
0.5020561218261719,0.91,0.9904306220095693,0.828,0.9019607843137255,0.008,0.172
0.5024022459983826,0.908,0.9903846153846154,0.824,0.8995633187772926,0.008,0.176
0.5035048723220825,0.906,0.9903381642512077,0.82,0.8971553610503282,0.008,0.18
0.5092809796333313,0.904,0.9902912621359223,0.816,0.8947368421052632,0.008,0.184
0.5093976259231567,0.902,0.9902439024390244,0.812,0.8923076923076924,0.008,0.188
0.5101650953292847,0.9,0.9901960784313726,0.808,0.8898678414096917,0.008,0.192
0.5103173851966858,0.898,0.9901477832512315,0.804,0.8874172185430463,0.008,0.196
0.5107376575469971,0.896,0.9900990099009901,0.8,0.8849557522123894,0.008,0.2
0.5202078223228455,0.894,0.9900497512437811,0.796,0.8824833702882483,0.008,0.204
0.5243639945983887,0.892,0.99,0.792,0.88,0.008,0.208
0.5275766253471375,0.89,0.9899497487437185,0.788,0.8775055679287305,0.008,0.212
0.5418720245361328,0.888,0.98989898989899,0.784,0.875,0.008,0.216
0.5445718765258789,0.886,0.9898477157360406,0.78,0.87248322147651,0.008,0.22
0.5473576784133911,0.884,0.9897959183673469,0.776,0.8699551569506726,0.008,0.224
0.5479413866996765,0.882,0.9897435897435898,0.772,0.8674157303370786,0.008,0.228
0.5479798316955566,0.88,0.9896907216494846,0.768,0.8648648648648649,0.008,0.232
0.5490630865097046,0.878,0.9896373056994818,0.764,0.8623024830699775,0.008,0.236
0.5496565103530884,0.876,0.9895833333333334,0.76,0.8597285067873304,0.008,0.24
0.5498618483543396,0.874,0.9895287958115183,0.756,0.8571428571428571,0.008,0.244
0.5509746670722961,0.872,0.9894736842105263,0.752,0.8545454545454545,0.008,0.248
0.5518913269042969,0.87,0.9894179894179894,0.748,0.8519362186788155,0.008,0.252
0.5524547100067139,0.868,0.9893617021276596,0.744,0.8493150684931506,0.008,0.256
