epoch,binary_accuracy,loss,precision,recall,val_binary_accuracy,val_loss,val_precision,val_recall
0,0.8192499876022339,0.5388160943984985,0.7628653645515442,0.9265000224113464,0.8240000009536743,0.657994270324707,0.7484662532806396,0.9760000109672546
1,0.9207500219345093,0.22957591712474823,0.895255982875824,0.953000009059906,0.9300000071525574,0.4476771950721741,0.9387755393981934,0.9200000166893005
2,0.9424999952316284,0.16431134939193726,0.9304474592208862,0.9564999938011169,0.9259999990463257,0.3272707462310791,0.9733333587646484,0.8759999871253967
3,0.9545000195503235,0.13084113597869873,0.944716215133667,0.965499997138977,0.921999990940094,0.32343432307243347,0.9773755669593811,0.8640000224113464
4,0.9662500023841858,0.09234656393527985,0.9660170078277588,0.9664999842643738,0.9259999990463257,0.3158356249332428,0.9733333587646484,0.8759999871253967
5,0.9787499904632568,0.06420455127954483,0.97613126039505,0.9815000295639038,0.9300000071525574,0.27353525161743164,0.9820627570152283,0.8759999871253967
